cell_id,lat,lon,nearest_dist_km,is_estimated,Ward_No,Ward_Name,distance_to_ward
1201,28.784615,76.815385,16.65,1,28,BAWANA,14210.165422670176
1202,28.784615,76.830769,15.725,1,28,BAWANA,12512.240039171864
1203,28.784615,76.846154,14.895,1,28,BAWANA,10818.812449420138
1204,28.784615,76.861538,14.175,1,28,BAWANA,9132.666286091366
1205,28.784615,76.876923,13.583,1,28,BAWANA,7458.448183828905
1206,28.784615,76.892308,13.136,1,28,BAWANA,5806.689907336403
1207,28.784615,76.907692,12.85,1,28,BAWANA,4204.050526000835
1208,28.784615,76.923077,12.51,1,28,BAWANA,2737.798932384733
1209,28.784615,76.938462,11.015,1,27,BEGUMPUR,1304.9242750934188
1210,28.784615,76.953846,9.522,1,27,BEGUMPUR,0.0
1211,28.784615,76.969231,8.031,1,27,BEGUMPUR,0.0
1212,28.784615,76.984615,6.544,1,27,BEGUMPUR,0.0
1213,28.784615,77.0,5.065,1,28,BAWANA,0.0
1214,28.784615,77.015385,3.602,1,28,BAWANA,0.0
1215,28.784615,77.030769,2.189,1,28,BAWANA,0.0
1216,28.784615,77.046154,1.051,1,28,BAWANA,0.0
1217,28.784615,77.061538,1.384,1,27,BEGUMPUR,0.0
1218,28.784615,77.076923,2.687,1,3,ALIPUR,0.0
1219,28.784615,77.092308,4.126,1,3,ALIPUR,0.0
1220,28.784615,77.107692,3.859,1,3,ALIPUR,0.0
1221,28.784615,77.123077,4.012,1,3,ALIPUR,0.0
1222,28.784615,77.138462,3.698,1,3,ALIPUR,0.0
1223,28.784615,77.153846,3.416,1,5,BHALASWA JAHAGIR PUR,0.0
1224,28.784615,77.169231,3.763,1,5,BHALASWA JAHAGIR PUR,0.0
1225,28.784615,77.184615,4.599,1,4,BAKHTAWAR PUR,0.0
1226,28.784615,77.2,5.712,1,7,BURARI,0.0
1227,28.784615,77.215385,6.702,1,7,BURARI,0.0
1228,28.784615,77.230769,5.58,1,7,BURARI,0.0
1229,28.784615,77.246154,4.399,1,7,BURARI,1513.5324394714503
1230,28.784615,77.261538,3.472,1,7,BURARI,3226.0696992161484
1231,28.784615,77.276923,3.043,1,272,SONIA VIHAR,4232.169732431213
1232,28.784615,77.292308,3.311,1,272,SONIA VIHAR,5332.34786573356
1233,28.784615,77.307692,4.143,1,272,SONIA VIHAR,6694.900561714026
1234,28.784615,77.323077,5.278,1,265,SHIV VIHAR,8081.593959687954
1235,28.784615,77.338462,6.562,1,264,HARSH VIHAR,9124.25486750766
1236,28.784615,77.353846,7.921,1,264,HARSH VIHAR,9467.932032185026
1237,28.784615,77.369231,9.324,1,264,HARSH VIHAR,10068.447802948893
1238,28.784615,77.384615,10.752,1,264,HARSH VIHAR,10907.36234890225
1239,28.784615,77.4,12.198,1,264,HARSH VIHAR,11934.603529435546
1240,28.797436,76.8,18.708,1,28,BAWANA,15816.487120720443
1241,28.797436,76.815385,17.764,1,28,BAWANA,14103.882907120706
1242,28.797436,76.830769,16.9,1,28,BAWANA,12391.40276627211
1243,28.797436,76.846154,16.13,1,28,BAWANA,10678.83020437392
1244,28.797436,76.861538,15.468,1,28,BAWANA,8966.398675679684
1245,28.797436,76.876923,14.927,1,28,BAWANA,7253.906604649749
1246,28.797436,76.892308,14.522,1,28,BAWANA,5541.51237462148
1247,28.797436,76.907692,14.171,1,28,BAWANA,3829.45851828799
1248,28.797436,76.923077,12.695,1,28,BAWANA,2118.078070394842
1249,28.797436,76.938462,11.226,1,28,BAWANA,417.2522409986464
1250,28.797436,76.953846,9.765,1,28,BAWANA,0.0
1251,28.797436,76.969231,8.318,1,28,BAWANA,0.0
1252,28.797436,76.984615,6.894,1,28,BAWANA,0.0
1253,28.797436,77.0,5.509,1,28,BAWANA,0.0
1254,28.797436,77.015385,4.204,1,28,BAWANA,0.0
1255,28.797436,77.030769,3.081,1,28,BAWANA,0.0
1256,28.797436,77.046154,2.41,1,28,BAWANA,0.0
1257,28.797436,77.061538,2.572,1,28,BAWANA,0.0
1258,28.797436,77.076923,3.453,1,3,ALIPUR,0.0
1259,28.797436,77.092308,2.977,1,3,ALIPUR,0.0
1260,28.797436,77.107692,2.879,1,3,ALIPUR,0.0
1261,28.797436,77.123077,3.493,1,3,ALIPUR,0.0
1262,28.797436,77.138462,2.443,1,3,ALIPUR,0.0
1263,28.797436,77.153846,1.991,1,3,ALIPUR,0.0
1264,28.797436,77.169231,2.541,1,4,BAKHTAWAR PUR,0.0
1265,28.797436,77.184615,3.666,1,4,BAKHTAWAR PUR,0.0
1266,28.797436,77.2,4.992,1,4,BAKHTAWAR PUR,0.0
1267,28.797436,77.215385,6.395,1,4,BAKHTAWAR PUR,832.1238117583605
1268,28.797436,77.230769,6.468,1,7,BURARI,1402.0850643613994
1269,28.797436,77.246154,5.481,1,7,BURARI,2220.932484557268
1270,28.797436,77.261538,4.77,1,7,BURARI,3612.379597969999
1271,28.797436,77.276923,4.467,1,7,BURARI,5199.299099704346
1272,28.797436,77.292308,4.654,1,272,SONIA VIHAR,6544.503642498688
1273,28.797436,77.307692,5.278,1,272,SONIA VIHAR,7695.341948004917
1274,28.797436,77.323077,6.209,1,272,SONIA VIHAR,9026.254185081842
1275,28.797436,77.338462,7.331,1,265,SHIV VIHAR,10415.056850211373
1276,28.797436,77.353846,8.569,1,264,HARSH VIHAR,11044.234649930564
1277,28.797436,77.369231,9.88,1,264,HARSH VIHAR,11563.175307732645
1278,28.797436,77.384615,11.238,1,264,HARSH VIHAR,12300.566468537212
1279,28.797436,77.4,12.628,1,264,HARSH VIHAR,13219.990296572349
1280,28.810256,76.8,19.808,1,28,BAWANA,15888.880162910147
1281,28.810256,76.815385,18.919,1,28,BAWANA,14185.01889491782
1282,28.810256,76.830769,18.111,1,28,BAWANA,12483.673758448673
1283,28.810256,76.846154,17.395,1,28,BAWANA,10785.762028028092
1284,28.810256,76.861538,16.782,1,28,BAWANA,9093.48960535142
1285,28.810256,76.876923,16.286,1,28,BAWANA,7410.425697649574
1286,28.810256,76.892308,15.915,1,28,BAWANA,5744.876620910751
1287,28.810256,76.907692,14.476,1,28,BAWANA,4117.621206821911
1288,28.810256,76.923077,13.035,1,28,BAWANA,2527.8131077928247
1289,28.810256,76.938462,11.609,1,28,BAWANA,817.5974212370461
1290,28.810256,76.953846,10.203,1,28,BAWANA,0.0
1291,28.810256,76.969231,8.829,1,28,BAWANA,0.0
1292,28.810256,76.984615,7.502,1,28,BAWANA,0.0
1293,28.810256,77.0,6.254,1,28,BAWANA,0.0
1294,28.810256,77.015385,5.142,1,28,BAWANA,0.0
1295,28.810256,77.030769,4.273,1,28,BAWANA,0.0
1296,28.810256,77.046154,3.817,1,28,BAWANA,0.0
1297,28.810256,77.061538,3.922,1,3,ALIPUR,0.0
1298,28.810256,77.076923,2.814,1,3,ALIPUR,0.0
1299,28.810256,77.092308,1.687,1,3,ALIPUR,0.0
1300,28.810256,77.107692,1.505,1,3,ALIPUR,0.0
1301,28.810256,77.123077,2.486,1,3,ALIPUR,0.0
1302,28.810256,77.138462,1.526,1,4,BAKHTAWAR PUR,0.0
1303,28.810256,77.153846,0.57,0,4,BAKHTAWAR PUR,0.0
1304,28.810256,77.169231,1.678,1,4,BAKHTAWAR PUR,0.0
1305,28.810256,77.184615,3.13,1,4,BAKHTAWAR PUR,0.0
1306,28.810256,77.2,4.613,1,4,BAKHTAWAR PUR,23.03044689278691
1307,28.810256,77.215385,6.103,1,4,BAKHTAWAR PUR,0.0
1308,28.810256,77.230769,7.522,1,4,BAKHTAWAR PUR,1317.8820949256765
1309,28.810256,77.246154,6.693,1,4,BAKHTAWAR PUR,2962.021706388579
1310,28.810256,77.261538,6.124,1,4,BAKHTAWAR PUR,4545.357542940646
1311,28.810256,77.276923,5.892,1,7,BURARI,5914.326872919186
1312,28.810256,77.292308,6.035,1,7,BURARI,7404.662698559121
1313,28.810256,77.307692,6.528,1,272,SONIA VIHAR,8883.704262127167
1314,28.810256,77.323077,7.301,1,272,SONIA VIHAR,10058.587293150054
1315,28.810256,77.338462,8.276,1,272,SONIA VIHAR,11370.861788020044
1316,28.810256,77.353846,9.391,1,264,HARSH VIHAR,12633.868281995166
1317,28.810256,77.369231,10.6,1,264,HARSH VIHAR,13089.940105341757
1318,28.810256,77.384615,11.876,1,264,HARSH VIHAR,13745.670016808152
1319,28.810256,77.4,13.199,1,264,HARSH VIHAR,14574.211889688704
1320,28.823077,76.8,20.948,1,28,BAWANA,16126.332924608125
1321,28.823077,76.815385,20.109,1,28,BAWANA,14450.49694000715
1322,28.823077,76.830769,19.351,1,28,BAWANA,12784.530154501592
1323,28.823077,76.846154,18.683,1,28,BAWANA,11132.599125506727
1324,28.823077,76.861538,18.114,1,28,BAWANA,9502.297299422638
1325,28.823077,76.876923,17.655,1,28,BAWANA,7840.014791538322
1326,28.823077,76.892308,16.325,1,28,BAWANA,6175.235240806585
1327,28.823077,76.907692,14.912,1,28,BAWANA,4539.668442958497
1328,28.823077,76.923077,13.518,1,28,BAWANA,2960.4077369793126
1329,28.823077,76.938462,12.148,1,28,BAWANA,1484.3101872727027
1330,28.823077,76.953846,10.813,1,28,BAWANA,689.8599109778314
1331,28.823077,76.969231,9.527,1,28,BAWANA,0.0
1332,28.823077,76.984615,8.313,1,28,BAWANA,0.0
1333,28.823077,77.0,7.207,1,28,BAWANA,0.0
1334,28.823077,77.015385,6.266,1,28,BAWANA,0.0
1335,28.823077,77.030769,5.575,1,28,BAWANA,0.0
1336,28.823077,77.046154,5.234,1,28,BAWANA,0.0
1337,28.823077,77.061538,3.94,1,3,ALIPUR,0.0
1338,28.823077,77.076923,2.441,1,3,ALIPUR,0.0
1339,28.823077,77.092308,0.943,1,3,ALIPUR,0.0
1340,28.823077,77.107692,0.557,0,1,NARELA,0.0
1341,28.823077,77.123077,2.055,1,4,BAKHTAWAR PUR,0.0
1342,28.823077,77.138462,1.659,1,4,BAKHTAWAR PUR,0.0
1343,28.823077,77.153846,0.865,1,4,BAKHTAWAR PUR,0.0
1344,28.823077,77.169231,1.8,1,4,BAKHTAWAR PUR,0.0
1345,28.823077,77.184615,3.197,1,4,BAKHTAWAR PUR,0.0
1346,28.823077,77.2,4.658,1,4,BAKHTAWAR PUR,0.0
1347,28.823077,77.215385,6.138,1,4,BAKHTAWAR PUR,0.0
1348,28.823077,77.230769,7.624,1,4,BAKHTAWAR PUR,777.6769024713352
1349,28.823077,77.246154,7.976,1,4,BAKHTAWAR PUR,2471.137442299169
1350,28.823077,77.261538,7.505,1,4,BAKHTAWAR PUR,4180.15126639659
1351,28.823077,77.276923,7.317,1,4,BAKHTAWAR PUR,5891.32410881089
1352,28.823077,77.292308,7.432,1,4,BAKHTAWAR PUR,7603.162332312894
1353,28.823077,77.307692,7.838,1,4,BAKHTAWAR PUR,9315.187827979658
1354,28.823077,77.323077,8.493,1,4,BAKHTAWAR PUR,11027.484108665443
1355,28.823077,77.338462,9.344,1,272,SONIA VIHAR,12422.107893734488
1356,28.823077,77.353846,10.344,1,272,SONIA VIHAR,13722.027064592528
1357,28.823077,77.369231,11.453,1,264,HARSH VIHAR,14638.98906063405
1358,28.823077,77.384615,12.643,1,264,HARSH VIHAR,15228.161838084972
1359,28.823077,77.4,13.893,1,264,HARSH VIHAR,15980.022558227896
1360,28.835897,76.8,22.121,1,28,BAWANA,16521.753581823483
1361,28.835897,76.815385,21.328,1,28,BAWANA,14880.383081800212
1362,28.835897,76.830769,20.615,1,28,BAWANA,13214.830399713075
1363,28.835897,76.846154,19.989,1,28,BAWANA,11562.905970806458
1364,28.835897,76.861538,19.459,1,28,BAWANA,9928.019971736809
1365,28.835897,76.876923,18.221,1,28,BAWANA,8321.892900545517
1366,28.835897,76.892308,16.833,1,28,BAWANA,6752.994213015574
1367,28.835897,76.907692,15.467,1,28,BAWANA,5247.390072945181
1368,28.835897,76.923077,14.128,1,28,BAWANA,3843.668263908628
1369,28.835897,76.938462,12.824,1,28,BAWANA,2657.1421979397383
1370,28.835897,76.953846,11.568,1,28,BAWANA,1689.7521275818513
1371,28.835897,76.969231,10.376,1,28,BAWANA,988.9509455675392
1372,28.835897,76.984615,9.273,1,28,BAWANA,335.6046709860727
1373,28.835897,77.0,8.296,1,28,BAWANA,0.0
1374,28.835897,77.015385,7.494,1,28,BAWANA,0.0
1375,28.835897,77.030769,6.927,1,28,BAWANA,8.771866671881982
1376,28.835897,77.046154,5.629,1,2,BANKNER,0.0
1377,28.835897,77.061538,4.199,1,2,BANKNER,0.0
1378,28.835897,77.076923,2.84,1,2,BANKNER,0.0
1379,28.835897,77.092308,1.731,1,1,NARELA,0.0
1380,28.835897,77.107692,1.555,1,1,NARELA,0.0
1381,28.835897,77.123077,2.516,1,4,BAKHTAWAR PUR,0.0
1382,28.835897,77.138462,2.691,1,4,BAKHTAWAR PUR,0.0
1383,28.835897,77.153846,2.289,1,4,BAKHTAWAR PUR,0.0
1384,28.835897,77.169231,2.78,1,4,BAKHTAWAR PUR,0.0
1385,28.835897,77.184615,3.835,1,4,BAKHTAWAR PUR,0.0
1386,28.835897,77.2,5.117,1,4,BAKHTAWAR PUR,0.0
1387,28.835897,77.215385,6.493,1,4,BAKHTAWAR PUR,0.0
1388,28.835897,77.230769,7.913,1,4,BAKHTAWAR PUR,1101.3977215941395
1389,28.835897,77.246154,9.301,1,4,BAKHTAWAR PUR,2661.042091542436
1390,28.835897,77.261538,8.9,1,4,BAKHTAWAR PUR,4307.982517014007
1391,28.835897,77.276923,8.742,1,4,BAKHTAWAR PUR,5984.707644526239
1392,28.835897,77.292308,8.839,1,4,BAKHTAWAR PUR,7677.309448325573
1393,28.835897,77.307692,9.183,1,4,BAKHTAWAR PUR,9377.083912622824
1394,28.835897,77.323077,9.748,1,4,BAKHTAWAR PUR,11080.900743132364
1395,28.835897,77.338462,10.498,1,4,BAKHTAWAR PUR,12787.077946321351
1396,28.835897,77.353846,11.397,1,4,BAKHTAWAR PUR,14494.67099357859
1397,28.835897,77.369231,12.412,1,272,SONIA VIHAR,16076.950256663613
1398,28.835897,77.384615,13.518,1,264,HARSH VIHAR,16737.96894006578
1399,28.835897,77.4,14.693,1,264,HARSH VIHAR,17424.804510615657
1400,28.848718,76.8,23.322,1,28,BAWANA,16952.093205913432
1401,28.848718,76.815385,22.572,1,28,BAWANA,15317.462791624012
1402,28.848718,76.830769,21.899,1,28,BAWANA,13701.006555887196
1403,28.848718,76.846154,21.311,1,28,BAWANA,12110.887570014527
1404,28.848718,76.861538,20.15,1,28,BAWANA,10545.910992208905
1405,28.848718,76.876923,18.786,1,28,BAWANA,9023.011774629582
1406,28.848718,76.892308,17.444,1,28,BAWANA,7562.510579794229
1407,28.848718,76.907692,16.13,1,28,BAWANA,6198.799815653738
1408,28.848718,76.923077,14.851,1,28,BAWANA,4981.068602482169
1409,28.848718,76.938462,13.616,1,28,BAWANA,4048.2711985023466
1410,28.848718,76.953846,12.44,1,28,BAWANA,2971.423718880674
1411,28.848718,76.969231,11.34,1,28,BAWANA,2598.297219911418
1412,28.848718,76.984615,10.342,1,28,BAWANA,1517.541951519754
1413,28.848718,77.0,9.475,1,28,BAWANA,1209.1498697693412
1414,28.848718,77.015385,8.781,1,28,BAWANA,1077.9185548395149
1415,28.848718,77.030769,7.51,1,28,BAWANA,1464.802628386708
1416,28.848718,77.046154,6.153,1,2,BANKNER,67.88350489475093
1417,28.848718,77.061538,4.879,1,2,BANKNER,0.0
1418,28.848718,77.076923,3.774,1,2,BANKNER,0.0
1419,28.848718,77.092308,3.028,1,1,NARELA,0.0
1420,28.848718,77.107692,2.931,1,1,NARELA,0.0
1421,28.848718,77.123077,3.536,1,1,NARELA,0.0
1422,28.848718,77.138462,3.974,1,1,NARELA,0.0
1423,28.848718,77.153846,3.714,1,4,BAKHTAWAR PUR,1062.7869291007703
1424,28.848718,77.169231,4.035,1,4,BAKHTAWAR PUR,0.0
1425,28.848718,77.184615,4.823,1,4,BAKHTAWAR PUR,0.0
1426,28.848718,77.2,5.894,1,4,BAKHTAWAR PUR,0.0
1427,28.848718,77.215385,7.121,1,4,BAKHTAWAR PUR,202.58846144228056
1428,28.848718,77.230769,8.436,1,4,BAKHTAWAR PUR,1868.459201813316
1429,28.848718,77.246154,9.803,1,4,BAKHTAWAR PUR,3387.0044848930406
1430,28.848718,77.261538,10.304,1,4,BAKHTAWAR PUR,4890.475547759619
1431,28.848718,77.276923,10.168,1,4,BAKHTAWAR PUR,6445.59666338717
1432,28.848718,77.292308,10.251,1,4,BAKHTAWAR PUR,8050.071916788337
1433,28.848718,77.307692,10.549,1,4,BAKHTAWAR PUR,9691.535392550642
1434,28.848718,77.323077,11.044,1,4,BAKHTAWAR PUR,11349.467164190834
1435,28.848718,77.338462,11.711,1,4,BAKHTAWAR PUR,13020.499454214209
1436,28.848718,77.353846,12.523,1,4,BAKHTAWAR PUR,14701.004416160928
1437,28.848718,77.369231,13.454,1,4,BAKHTAWAR PUR,16388.252981022335
1438,28.848718,77.384615,14.48,1,4,BAKHTAWAR PUR,18080.16874357248
1439,28.848718,77.4,15.583,1,264,HARSH VIHAR,18899.873556883493
1440,28.861538,76.8,24.547,1,28,BAWANA,17482.674606365123
1441,28.861538,76.815385,23.835,1,28,BAWANA,15901.81199364061
1442,28.861538,76.830769,23.199,1,28,BAWANA,14338.844592120127
1443,28.861538,76.846154,22.104,1,28,BAWANA,12808.929044483308
1444,28.861538,76.861538,20.761,1,28,BAWANA,11330.742693226975
1445,28.861538,76.876923,19.44,1,28,BAWANA,9898.554451234411
1446,28.861538,76.892308,18.146,1,28,BAWANA,8556.713167495389
1447,28.861538,76.907692,16.887,1,28,BAWANA,7330.646614180619
1448,28.861538,76.923077,15.67,1,28,BAWANA,6334.374874451513
1449,28.861538,76.938462,14.505,1,28,BAWANA,5264.617604175852
1450,28.861538,76.953846,13.408,1,28,BAWANA,4462.35867954018
1451,28.861538,76.969231,12.394,1,28,BAWANA,3833.154874829238
1452,28.861538,76.984615,11.488,1,28,BAWANA,2980.458638646249
1453,28.861538,77.0,10.715,1,28,BAWANA,2766.45925765806
1454,28.861538,77.015385,9.469,1,28,BAWANA,2697.725443610412
1455,28.861538,77.030769,8.163,1,2,BANKNER,2383.522705127184
1456,28.861538,77.046154,6.935,1,2,BANKNER,721.9704477376047
1457,28.861538,77.061538,5.834,1,2,BANKNER,0.0
1458,28.861538,77.076923,4.947,1,2,BANKNER,0.0
1459,28.861538,77.092308,4.405,1,2,BANKNER,0.0
1460,28.861538,77.107692,4.339,1,2,BANKNER,0.0
1461,28.861538,77.123077,4.769,1,1,NARELA,297.5164662398799
1462,28.861538,77.138462,5.33,1,1,NARELA,0.0
1463,28.861538,77.153846,5.139,1,1,NARELA,1345.3124070850097
1464,28.861538,77.169231,5.376,1,4,BAKHTAWAR PUR,680.0727436717048
1465,28.861538,77.184615,5.99,1,4,BAKHTAWAR PUR,457.7734502548162
1466,28.861538,77.2,6.881,1,4,BAKHTAWAR PUR,296.2475709736353
1467,28.861538,77.215385,7.957,1,4,BAKHTAWAR PUR,629.6555281333782
1468,28.861538,77.230769,9.153,1,4,BAKHTAWAR PUR,2173.777608904624
1469,28.861538,77.246154,10.427,1,4,BAKHTAWAR PUR,3845.0446550103406
1470,28.861538,77.261538,11.713,1,4,BAKHTAWAR PUR,5500.743702954508
1471,28.861538,77.276923,11.593,1,4,BAKHTAWAR PUR,7158.280656542462
1472,28.861538,77.292308,11.666,1,4,BAKHTAWAR PUR,8683.093326235974
1473,28.861538,77.307692,11.929,1,4,BAKHTAWAR PUR,10236.419497103368
1474,28.861538,77.323077,12.368,1,4,BAKHTAWAR PUR,11822.627856739698
1475,28.861538,77.338462,12.968,1,4,BAKHTAWAR PUR,13439.907637651466
1476,28.861538,77.353846,13.705,1,4,BAKHTAWAR PUR,15078.15705502398
1477,28.861538,77.369231,14.56,1,4,BAKHTAWAR PUR,16730.48272933087
1478,28.861538,77.384615,15.513,1,4,BAKHTAWAR PUR,18390.94120436761
1479,28.861538,77.4,16.548,1,4,BAKHTAWAR PUR,20060.26737380359
1480,28.874359,76.8,25.792,1,28,BAWANA,18131.950245334585
1481,28.874359,76.815385,25.117,1,28,BAWANA,16598.23830799231
1482,28.874359,76.830769,24.078,1,28,BAWANA,15103.133548324548
1483,28.874359,76.846154,22.752,1,28,BAWANA,13646.26606098496
1484,28.874359,76.861538,21.449,1,28,BAWANA,12245.50665651901
1485,28.874359,76.876923,20.173,1,28,BAWANA,10917.49453683873
1486,28.874359,76.892308,18.93,1,28,BAWANA,9687.378821440543
1487,28.874359,76.907692,17.727,1,28,BAWANA,8623.592521757018
1488,28.874359,76.923077,16.571,1,28,BAWANA,7598.69424013955
1489,28.874359,76.938462,15.475,1,28,BAWANA,6652.340410492326
1490,28.874359,76.953846,14.451,1,28,BAWANA,6025.760278473554
1491,28.874359,76.969231,13.517,1,28,BAWANA,5199.244626091063
1492,28.874359,76.984615,12.69,1,28,BAWANA,4535.090243467308
1493,28.874359,77.0,11.466,1,28,BAWANA,4359.068540627112
1494,28.874359,77.015385,10.196,1,28,BAWANA,4315.396246193765
1495,28.874359,77.030769,8.996,1,2,BANKNER,3000.936247170902
1496,28.874359,77.046154,7.899,1,2,BANKNER,1574.5168304055542
1497,28.874359,77.061538,6.953,1,2,BANKNER,448.53144940259085
1498,28.874359,77.076923,6.227,1,2,BANKNER,222.4717566171219
1499,28.874359,77.092308,5.806,1,1,NARELA,199.1120015999633
1500,28.874359,77.107692,5.756,1,1,NARELA,591.9403635461932
1501,28.874359,77.123077,6.086,1,1,NARELA,1481.5421339165623
1502,28.874359,77.138462,6.715,1,1,NARELA,1531.5543220213124
1503,28.874359,77.153846,6.564,1,1,NARELA,2195.277275955373
1504,28.874359,77.169231,6.751,1,4,BAKHTAWAR PUR,2115.728600138661
1505,28.874359,77.184615,7.25,1,4,BAKHTAWAR PUR,2075.7893158198967
1506,28.874359,77.2,8.002,1,4,BAKHTAWAR PUR,1924.6992342667984
1507,28.874359,77.215385,8.944,1,4,BAKHTAWAR PUR,2093.253344870573
1508,28.874359,77.230769,10.022,1,4,BAKHTAWAR PUR,2992.7392008380007
1509,28.874359,77.246154,11.198,1,4,BAKHTAWAR PUR,4378.519493874947
1510,28.874359,77.261538,12.443,1,4,BAKHTAWAR PUR,5937.296072040423
1511,28.874359,77.276923,13.018,1,4,BAKHTAWAR PUR,7562.413020098757
1512,28.874359,77.292308,13.083,1,4,BAKHTAWAR PUR,9214.727288525211
1513,28.874359,77.307692,13.318,1,4,BAKHTAWAR PUR,10879.316778487551
1514,28.874359,77.323077,13.713,1,4,BAKHTAWAR PUR,12476.054653779183
1515,28.874359,77.338462,14.256,1,4,BAKHTAWAR PUR,14028.66186670735
1516,28.874359,77.353846,14.93,1,4,BAKHTAWAR PUR,15605.225299167463
1517,28.874359,77.369231,15.719,1,4,BAKHTAWAR PUR,17207.903658124033
1518,28.874359,77.384615,16.605,1,4,BAKHTAWAR PUR,18829.848443201103
1519,28.874359,77.4,17.575,1,4,BAKHTAWAR PUR,20466.66528439364
1520,28.887179,76.8,27.056,1,28,BAWANA,18883.41443059439
1521,28.887179,76.815385,26.065,1,28,BAWANA,17413.704926367325
1522,28.887179,76.830769,24.755,1,28,BAWANA,15976.152037054377
1523,28.887179,76.846154,23.468,1,28,BAWANA,14597.971789092397
1524,28.887179,76.861538,22.207,1,28,BAWANA,13279.526847222263
1525,28.887179,76.876923,20.978,1,28,BAWANA,12047.120494248138
1526,28.887179,76.892308,19.786,1,28,BAWANA,10944.71258969941
1527,28.887179,76.907692,18.638,1,28,BAWANA,9947.046216554694
1528,28.887179,76.923077,17.543,1,28,BAWANA,8927.207523087236
1529,28.887179,76.938462,16.511,1,28,BAWANA,8121.824910694325
1530,28.887179,76.953846,15.556,1,28,BAWANA,7477.627146199175
1531,28.887179,76.969231,14.692,1,28,BAWANA,6653.369320062555
1532,28.887179,76.984615,13.485,1,28,BAWANA,6128.948065131617
1533,28.887179,77.0,12.241,1,28,BAWANA,5971.825187406518
1534,28.887179,77.015385,11.06,1,2,BANKNER,5342.45406620485
1535,28.887179,77.030769,9.964,1,2,BANKNER,3916.5688840214816
1536,28.887179,77.046154,8.986,1,2,BANKNER,2664.1501775944034
1537,28.887179,77.061538,8.167,1,2,BANKNER,2076.720138748677
1538,28.887179,77.076923,7.559,1,2,BANKNER,791.5499972714344
1539,28.887179,77.092308,7.216,1,2,BANKNER,929.3149586156694
1540,28.887179,77.107692,7.176,1,1,NARELA,2171.446004197235
1541,28.887179,77.123077,7.444,1,1,NARELA,2636.047005596918
1542,28.887179,77.138462,7.988,1,1,NARELA,3106.7981772540043
1543,28.887179,77.153846,7.99,1,1,NARELA,3538.148845867637
1544,28.887179,77.169231,8.144,1,4,BAKHTAWAR PUR,3702.0987941716025
1545,28.887179,77.184615,8.562,1,4,BAKHTAWAR PUR,3694.640199647964
1546,28.887179,77.2,9.207,1,4,BAKHTAWAR PUR,3553.2248169751147
1547,28.887179,77.215385,10.037,1,4,BAKHTAWAR PUR,3672.891760635385
1548,28.887179,77.230769,11.008,1,4,BAKHTAWAR PUR,4274.087182982533
1549,28.887179,77.246154,12.088,1,4,BAKHTAWAR PUR,5356.680771987425
1550,28.887179,77.261538,13.25,1,4,BAKHTAWAR PUR,6691.343705251098
1551,28.887179,77.276923,14.444,1,4,BAKHTAWAR PUR,8168.312519469707
1552,28.887179,77.292308,14.502,1,4,BAKHTAWAR PUR,9722.907013902712
1553,28.887179,77.307692,14.714,1,4,BAKHTAWAR PUR,11323.094760604616
1554,28.887179,77.323077,15.073,1,4,BAKHTAWAR PUR,12952.133074751597
1555,28.887179,77.338462,15.569,1,4,BAKHTAWAR PUR,14597.333560320902
1556,28.887179,77.353846,16.188,1,4,BAKHTAWAR PUR,16256.221167155634
1557,28.887179,77.369231,16.918,1,4,BAKHTAWAR PUR,17821.26369128231
1558,28.887179,77.384615,17.745,1,4,BAKHTAWAR PUR,19391.97472257175
1559,28.887179,77.4,18.655,1,4,BAKHTAWAR PUR,20984.99175864366
1560,28.9,76.8,28.064,1,28,BAWANA,19730.83734271664
1561,28.9,76.815385,26.768,1,28,BAWANA,18314.938844800425
1562,28.9,76.830769,25.495,1,28,BAWANA,16953.975921218793
1563,28.9,76.846154,24.247,1,28,BAWANA,15642.35260373908
1564,28.9,76.861538,23.029,1,28,BAWANA,14408.564538602996
1565,28.9,76.876923,21.846,1,28,BAWANA,13281.340707169757
1566,28.9,76.892308,20.704,1,28,BAWANA,12290.14371145088
1567,28.9,76.907692,19.61,1,28,BAWANA,11234.64635747357
1568,28.9,76.923077,18.573,1,28,BAWANA,10334.581857978314
1569,28.9,76.938462,17.602,1,28,BAWANA,9643.291341923774
1570,28.9,76.953846,16.709,1,28,BAWANA,8881.714944161504
1571,28.9,76.969231,15.516,1,28,BAWANA,8159.776688633945
1572,28.9,76.984615,14.292,1,28,BAWANA,7738.128758576255
1573,28.9,77.0,13.124,1,28,BAWANA,7592.2010894019695
1574,28.9,77.015385,12.031,1,2,BANKNER,6275.119387056398
1575,28.9,77.030769,11.032,1,2,BANKNER,5017.531277996691
1576,28.9,77.046154,10.158,1,2,BANKNER,4065.0163054980303
1577,28.9,77.061538,9.441,1,2,BANKNER,3151.15484848104
1578,28.9,77.076923,8.921,1,2,BANKNER,2193.318975471865
1579,28.9,77.092308,8.632,1,2,BANKNER,2357.511808782852
1580,28.9,77.107692,8.598,1,2,BANKNER,3286.663025268766
1581,28.9,77.123077,8.823,1,1,NARELA,4089.131581054326
1582,28.9,77.138462,9.287,1,1,NARELA,4710.539636179729
1583,28.9,77.153846,9.415,1,1,NARELA,5052.224198991963
1584,28.9,77.169231,9.547,1,4,BAKHTAWAR PUR,5315.154735641778
